   1380       TimeStep=  3.203      Global_CFL=  9522.      Viscous_dt_unitcfl= 0.2896      Convective_dt_unitcfl= 0.3364E-03
   1390       TimeStep=  3.250      Global_CFL=  9660.      Viscous_dt_unitcfl= 0.2896      Convective_dt_unitcfl= 0.3364E-03
   1400       TimeStep=  3.297      Global_CFL=  9800.      Viscous_dt_unitcfl= 0.2898      Convective_dt_unitcfl= 0.3365E-03
   1410       TimeStep=  3.345      Global_CFL=  9940.      Viscous_dt_unitcfl= 0.2901      Convective_dt_unitcfl= 0.3365E-03
   1420       TimeStep=  3.393      Global_CFL= 0.1008E+05  Viscous_dt_unitcfl= 0.2905      Convective_dt_unitcfl= 0.3365E-03
   1430       TimeStep=  3.441      Global_CFL= 0.1022E+05  Viscous_dt_unitcfl= 0.2907      Convective_dt_unitcfl= 0.3366E-03
   1440       TimeStep=  3.490      Global_CFL= 0.1037E+05  Viscous_dt_unitcfl= 0.2908      Convective_dt_unitcfl= 0.3366E-03
   1450       TimeStep=  3.540      Global_CFL= 0.1051E+05  Viscous_dt_unitcfl= 0.2907      Convective_dt_unitcfl= 0.3367E-03
   1460       TimeStep=  3.589      Global_CFL= 0.1066E+05  Viscous_dt_unitcfl= 0.2907      Convective_dt_unitcfl= 0.3368E-03
   1470       TimeStep=  3.639      Global_CFL= 0.1080E+05  Viscous_dt_unitcfl= 0.2908      Convective_dt_unitcfl= 0.3368E-03
   1480       TimeStep=  3.690      Global_CFL= 0.1095E+05  Viscous_dt_unitcfl= 0.2910      Convective_dt_unitcfl= 0.3369E-03
   1490       TimeStep=  3.740      Global_CFL= 0.1110E+05  Viscous_dt_unitcfl= 0.2913      Convective_dt_unitcfl= 0.3370E-03
   1500       TimeStep=  3.792      Global_CFL= 0.1125E+05  Viscous_dt_unitcfl= 0.2916      Convective_dt_unitcfl= 0.3370E-03
   1510       TimeStep=  3.843      Global_CFL= 0.1140E+05  Viscous_dt_unitcfl= 0.2917      Convective_dt_unitcfl= 0.3371E-03
   1520       TimeStep=  3.895      Global_CFL= 0.1155E+05  Viscous_dt_unitcfl= 0.2917      Convective_dt_unitcfl= 0.3372E-03
   1530       TimeStep=  3.948      Global_CFL= 0.1170E+05  Viscous_dt_unitcfl= 0.2919      Convective_dt_unitcfl= 0.3373E-03
